id,company,role,category,subcategory,status,work_mode,location,country,pay,visa_sponsorship,citizenship_required,deadline,posted,apply_url,graduation_years,degree_levels,languages,season,year
intercontinental-exchange-inc-artificial-intelligence-data-machine-learning-intern-2027,"Intercontinental Exchange, Inc.","Artificial Intelligence, Data & Machine Learning Intern",machine-learning,,open,onsite,"New York, NY",USA,—,unknown,false,,2026-04-20,https://careers.ice.com/jobs/12830?lang=en-us&iis=LinkedIn&iisn=Linkedin&mode=apply&jr_id=69e67bb27820c036924d0af9,,,,summer,2027
intuitive-surgical-computer-vision-engineer-intern-2026,Intuitive Surgical,Computer Vision Engineer Intern,software-engineering,,open,onsite,"Sunnyvale, CA",USA,—,unknown,false,,2026-06-22,https://jobs.smartrecruiters.com/Intuitive/744000133458290,,masters;phd,,fall,2026
jump-trading-ai-research-engineer-intern-2026,Jump Trading,AI Research Engineer Intern,ai,,open,onsite,"Chicago, IL +1",USA,—,unknown,false,,2026-07-08,https://boards.greenhouse.io/embed/job_app?token=8052281,,,,fall,2026
jump-trading-ai-research-engineer-intern-research-automation-2026,Jump Trading,AI Research Engineer Intern - Research Automation,ai,,open,onsite,"Chicago, IL +1",USA,—,unknown,false,,2026-07-08,https://boards.greenhouse.io/embed/job_app?token=8052351,,,,fall,2026
jump-trading-campus-ai-research-engineer-deep-learning-intern-2027,Jump Trading,Campus AI Research Engineer - Deep Learning (Intern),machine-learning,,open,onsite,Chicago,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=8052338,,,,summer,2027
jump-trading-campus-ai-research-engineer-intern-2027,Jump Trading,Campus AI Research Engineer (Intern),ai,,open,onsite,Chicago,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=8052281,,,,summer,2027
jump-trading-campus-ai-research-engineer-intern-deep-learning-2026,Jump Trading,Campus AI Research Engineer Intern - Deep Learning,machine-learning,,open,onsite,"Chicago, IL +1",USA,—,unknown,false,,2026-07-08,https://boards.greenhouse.io/embed/job_app?token=8052338,,,,fall,2026
jump-trading-campus-ai-research-engineer-research-automation-intern-2027,Jump Trading,Campus AI Research Engineer – Research Automation (Intern),ai,,open,onsite,Chicago,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=8052351,,,,summer,2027
jump-trading-campus-ai-researcher-intern-2026,Jump Trading,Campus AI Researcher Intern,ai,,open,onsite,London,UK,—,unknown,false,,2026-07-13,https://boards.greenhouse.io/embed/job_app?token=7976964,,phd,,fall,2026
jump-trading-campus-ai-researcher-phd-postdoc-intern-2027,Jump Trading,"Campus AI Researcher, PhD/Postdoc (Intern)",ai,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=7976964,,,,summer,2027
jump-trading-campus-asic-engineer-intern-2026,Jump Trading,Campus ASIC Engineer Intern,hardware,,open,onsite,Bristol,UK,—,unknown,false,,2026-07-13,https://boards.greenhouse.io/embed/job_app?token=7974837,,,,fall,2026
jump-trading-campus-asic-engineer-intern-2027,Jump Trading,Campus ASIC Engineer (Intern),hardware,,open,onsite,Bristol,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=7974837,,,,summer,2027
jump-trading-campus-crypto-researcher-intern-2027,Jump Trading,Campus Crypto Researcher (Intern),research,,open,onsite,London,USA,—,unknown,false,,2025-10-29,https://www.jumptrading.com/hr/job?gh_jid=7362318,,,,summer,2027
jump-trading-campus-data-engineer-intern-2027-bfb324,Jump Trading,Campus Data Engineer (Intern),data-engineering,,open,onsite,Chicago,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=8002998,,,,summer,2027
jump-trading-campus-data-engineer-intern-2027,Jump Trading,Campus Data Engineer (Intern),data-engineering,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=7975008,,,,summer,2027
jump-trading-campus-fpga-engineer-intern-2026,Jump Trading,Campus FPGA Engineer Intern,hardware,,open,onsite,London,UK,—,unknown,false,,2026-07-13,https://boards.greenhouse.io/embed/job_app?token=7974391,,,,fall,2026
jump-trading-campus-fpga-engineer-intern-2027-6ab7eb,Jump Trading,Campus FPGA Engineer (Intern),hardware,,open,onsite,Chicago,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=8003013,,,,summer,2027
jump-trading-campus-fpga-engineer-intern-2027,Jump Trading,Campus FPGA Engineer (Intern),hardware,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=7974391,,,,summer,2027
jump-trading-campus-ml-research-engineer-intern-2026,Jump Trading,Campus ML Research Engineer Intern,machine-learning,,open,onsite,London,UK,—,unknown,false,,2026-07-13,https://boards.greenhouse.io/embed/job_app?token=7977145,,,,fall,2026
jump-trading-campus-ml-research-engineer-intern-2027,Jump Trading,Campus ML Research Engineer (Intern),machine-learning,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=7977145,,,,summer,2027
jump-trading-campus-quantitative-researcher-intern-2026,Jump Trading,Campus Quantitative Researcher Intern,quant,,open,onsite,"Chicago, IL +1",USA,—,unknown,false,,2026-07-08,https://boards.greenhouse.io/embed/job_app?token=7982648,,,,fall,2026
jump-trading-campus-quantitative-researcher-intern-2027,Jump Trading,Campus Quantitative Researcher (Intern),quant,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=8010307,,,,summer,2027
jump-trading-campus-quantitative-researcher-intern-phd-2027,Jump Trading,Campus Quantitative Researcher Intern - PhD,quant,,open,onsite,"Chicago, IL +1",USA,—,unknown,false,,2026-07-08,https://boards.greenhouse.io/embed/job_app?token=8049938,,phd,,summer,2027
jump-trading-campus-quantitative-researcher-m1-m2-intern-2026,Jump Trading,Campus Quantitative Researcher M1/M2 Intern,quant,,open,onsite,London,UK,—,unknown,false,,2026-07-13,https://boards.greenhouse.io/embed/job_app?token=8059384,,,,fall,2026
jump-trading-campus-quantitative-researcher-m1-m2-intern-2027,Jump Trading,Campus Quantitative Researcher (M1/M2 Intern),quant,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=8059384,,,,summer,2027
jump-trading-campus-quantitative-researcher-phd-intern-2027,Jump Trading,"Campus Quantitative Researcher, PhD (Intern)",quant,,open,onsite,Chicago,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=8049938,,,,summer,2027
jump-trading-campus-quantitative-researcher-ug-ms-intern-2027,Jump Trading,"Campus Quantitative Researcher, UG/MS (Intern)",quant,,open,onsite,Chicago,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=7982648,,,,summer,2027
jump-trading-campus-quantitative-trader-intern-2026-362f8e,Jump Trading,Campus Quantitative Trader Intern,quant,,open,onsite,London,UK,—,unknown,false,,2026-07-13,https://boards.greenhouse.io/embed/job_app?token=8050772,,masters,,fall,2026
jump-trading-campus-quantitative-trader-intern-2026,Jump Trading,Campus Quantitative Trader Intern,quant,,open,onsite,"Chicago, IL +1",USA,—,unknown,false,,2026-07-08,https://boards.greenhouse.io/embed/job_app?token=7848371,,,,fall,2026
jump-trading-campus-quantitative-trader-intern-2027-f59da6,Jump Trading,Campus Quantitative Trader (Intern),quant,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=8050772,,,,summer,2027
jump-trading-campus-quantitative-trader-intern-2027,Jump Trading,Campus Quantitative Trader (Intern),quant,,open,onsite,Chicago +2,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=7848371,,,,summer,2027
jump-trading-campus-software-engineer-intern-2027-295be1,Jump Trading,Campus Software Engineer (Intern),quant,,open,onsite,Chicago +1,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=8002989,,,,summer,2027
jump-trading-campus-software-engineer-intern-2027,Jump Trading,Campus Software Engineer (Intern),quant,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=7975026,,,,summer,2027
jump-trading-campus-systems-engineer-intern-2027-5098e3,Jump Trading,Campus Systems Engineer (Intern),quant,,open,onsite,Chicago +1,USA,—,unknown,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=8007788,,,,summer,2027
jump-trading-campus-systems-engineer-intern-2027,Jump Trading,Campus Systems Engineer (Intern),quant,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=8000323,,,,summer,2027
jump-trading-campus-trading-team-software-engineer-intern-2027,Jump Trading,Campus Trading Team Software Engineer  (Intern),quant,,open,onsite,Hong Kong,USA,—,unknown,false,,2026-02-05,https://www.jumptrading.com/hr/job?gh_jid=7565728,,,,summer,2027
jump-trading-campus-ui-software-engineer-intern-2026-3a094d,Jump Trading,Campus UI Software Engineer Intern,design,,open,onsite,"Chicago, IL",USA,—,unknown,false,,2026-07-08,https://boards.greenhouse.io/embed/job_app?token=8003019,,,,fall,2026
jump-trading-campus-ui-software-engineer-intern-2026,Jump Trading,Campus UI Software Engineer Intern,design,,open,onsite,London,UK,—,unknown,false,,2026-07-13,https://boards.greenhouse.io/embed/job_app?token=7974943,,,,fall,2026
jump-trading-campus-ui-software-engineer-intern-2027-76b32d,Jump Trading,Campus UI Software Engineer (Intern),design,,open,onsite,Chicago +1,USA,—,yes,false,,2026-07-08,https://www.jumptrading.com/hr/job?gh_jid=8003019,,,,summer,2027
jump-trading-campus-ui-software-engineer-intern-2027,Jump Trading,Campus UI Software Engineer (Intern),design,,open,onsite,London,USA,—,unknown,false,,2026-07-13,https://www.jumptrading.com/hr/job?gh_jid=7974943,,,,summer,2027
kinaxis-engineer-co-op-intern-data-analytics-2026,Kinaxis,Engineer Co-op/Intern - Data & Analytics,software-engineering,,open,onsite,Ottawa,ON,—,unknown,false,,2026-05-20,https://careers-kinaxis.icims.com/jobs/34766/job?mobile=true&needsRedirect=false,,,,fall,2026
kinaxis-software-development-co-op-intern-c-2026,Kinaxis,Software Development Co-op/Intern - C++,software-engineering,,open,onsite,Ottawa,ON,—,unknown,false,,2026-05-25,https://careers-kinaxis.icims.com/jobs/34764/job?mobile=true&needsRedirect=false,,,,fall,2026
krafton-programming-intern-2026,KRAFTON,Programming Intern,software-engineering,,open,onsite,Montreal,QC,—,unknown,false,,2026-06-30,https://job-boards.greenhouse.io/studiokraftonboard/jobs/8613468002,,,,fall,2026
kudu-dynamics-software-engineer-intern-2027-708e73,Kudu Dynamics,Software Engineer Intern,software-engineering,,open,onsite,"Chantilly, VA",USA,—,unknown,false,,2026-05-22,https://leidos.wd5.myworkdayjobs.com/External/job/Chantilly-VA/Software-Engineer-Intern_R-00183721,,,,summer,2027
kudu-dynamics-software-engineer-intern-2027-b4a22b,Kudu Dynamics,Software Engineer Intern,software-engineering,,open,onsite,"Chantilly, VA",USA,—,unknown,false,,2026-05-22,https://leidos.wd5.myworkdayjobs.com/External/job/Chantilly-VA/Software-Engineer-Intern_R-00183714,,,,summer,2027
kudu-dynamics-software-engineer-intern-2027,Kudu Dynamics,Software Engineer Intern,software-engineering,,open,onsite,"Chantilly, VA",USA,—,unknown,false,,2026-05-22,https://leidos.wd5.myworkdayjobs.com/External/job/Chantilly-VA/Software-Engineer-Intern_R-00183707,,,,summer,2027
lawrence-livermore-national-laboratory-llnl-computing-graduate-student-intern-2026,Lawrence Livermore National Laboratory (LLNL),Computing Graduate Student Intern,software-engineering,,open,onsite,"Livermore, CA",USA,—,unknown,false,,2026-06-26,https://jobs.smartrecruiters.com/LLNL/3743990013801396,,,,fall,2026
lawrence-livermore-national-laboratory-llnl-computing-undergraduate-student-intern-2026,Lawrence Livermore National Laboratory (LLNL),Computing Undergraduate Student Intern,software-engineering,,open,onsite,"Livermore, CA",USA,—,unknown,false,,2026-06-26,https://jobs.smartrecruiters.com/LLNL/3743990013801386,,,,fall,2026
lexisnexis-risk-solutions-editorial-data-reporting-intern-2026,LexisNexis Risk Solutions,Editorial Data Reporting Intern,software-engineering,,closed,remote,Remote,,—,unknown,false,,2026-07-10,https://relx.wd3.myworkdayjobs.com/LexisNexisLegal/job/Home-based-Washington-DC/Editorial-Data-Reporting-Intern_R112971-1,,masters,,fall,2026
light-wonder-mathematics-intern-2026,Light & Wonder,Mathematics Intern,software-engineering,,closed,onsite,"Chicago, IL",USA,—,unknown,false,,2026-06-26,https://lnw.wd5.myworkdayjobs.com/lightwonderexternalcareers/job/Chicago-IL/Math-Intern_R322327,,masters,,fall,2026
liveramp-software-engineer-intern-pixel-serving-2027,LiveRamp,"Software Engineer Intern, Pixel Serving",software-engineering,,open,onsite,"New York, NY",USA,—,unknown,false,,2026-05-22,https://liveramp.wd5.myworkdayjobs.com/LiveRampCareers/job/New-York/Intern--Software-Engineer---Pixel-Serving_JR012201,,,,summer,2027
mackenzie-investments-data-science-and-ai-specialist-intern-investment-management-2026,Mackenzie Investments,Data Science and AI Specialist Intern - Investment Management - Fundamental Equity,ai,,open,onsite,Greater Toronto Area,ON,—,unknown,false,,2026-07-16,https://careersen-mackenzieinvestments.icims.com/jobs/5938/job?mobile=true&needsRedirect=false,,,,fall,2026
markem-imaje-software-engineer-intern-2026,Markem-Imaje,Software Engineer Intern,software-engineering,,open,onsite,"Keene, NH",USA,—,unknown,false,,2026-06-24,https://careers.dovercorporation.com/job/Keene-Software-Engineer-Intern-NH-03431/1404722033,,,,fall,2026
marmon-holdings-data-engineering-intern-co-op-2027-390575,Marmon Holdings,Data Engineering Intern/Co-op,data-engineering,,open,onsite,"Milwaukee, WI",USA,—,unknown,false,,2026-03-04,https://marmon.wd501.myworkdayjobs.com/Marmon_MSIP_Internships/job/Milwaukee-WI/Data-Engineering-Intern-OR-Student-Co-Op_JR0000037453,,,,winter,2027
marmon-holdings-data-engineering-intern-co-op-2027,Marmon Holdings,Data Engineering Intern Co-op,data-engineering,,open,onsite,"Milwaukee, WI",USA,—,unknown,false,,2026-05-16,https://marmon.wd501.myworkdayjobs.com/Marmon_Careers/job/Milwaukee-WI/Data-Engineering-Intern-OR-Student-Co-Op_JR0000037453-1,,,,winter,2027
marshall-wace-technology-intern-2027-0e91ed,Marshall Wace,Technology Intern,software-engineering,,open,onsite,NYC,USA,—,unknown,false,,2026-07-06,https://job-boards.greenhouse.io/mwinternshipprogram/jobs/8606238002,,,,summer,2027
marshall-wace-technology-intern-2027,Marshall Wace,Technology Intern,software-engineering,,open,onsite,London,UK,—,unknown,false,,2026-07-07,https://job-boards.greenhouse.io/mwinternshipprogram/jobs/8598324002,,,,summer,2027
marvell-design-verification-engineer-intern-2026,Marvell,Design Verification Engineer Intern,design,,closed,onsite,Ottawa,ON,—,unknown,false,,2026-06-17,https://marvell.wd1.myworkdayjobs.com/MarvellCareers/job/Ottawa-Canada/Design-Verification-Engineer-Intern---Fall-2026_2602706,,masters,,fall,2026
mckesson-ai-strategic-analytics-intern-2026,McKesson,AI & Strategic Analytics Intern,ai,,open,onsite,Mississauga,ON,—,unknown,false,,2026-07-14,https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/CAN-ON-Mississauga/AI---Strategic-Analytics-Intern---Fall-2026_JR0150114,,masters,,fall,2026
mckesson-data-governance-analyst-intern-2026,McKesson,Data Governance Analyst Intern,software-engineering,,open,onsite,Mississauga,ON,—,unknown,false,,2026-07-09,https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/CAN-ON-Mississauga/Data-Governance-Analyst-Intern---Fall-2026_JR0149860,,,,fall,2026
mckesson-supply-chain-engineering-and-analytics-intern-2026,McKesson,Supply Chain Engineering and Analytics Intern,software-engineering,,closed,onsite,Surrey,BC,—,unknown,false,,2026-07-02,https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/CAN-BC-Surrey/Supply-Chain-Engineering-and-Analytics-Intern---Fall-2026_JR0149819,,,,fall,2026
medpace-inc-ai-engineer-intern-2026,"Medpace, Inc.",AI Engineer Intern,ai,,open,onsite,"Cincinnati, OH",USA,—,unknown,false,,2026-05-14,https://careers.medpace.com/jobs/12729?lang=en-us&icims=1,,masters;phd,,fall,2026
medpace-inc-data-engineer-intern-2026,"Medpace, Inc.",Data Engineer Intern,data-engineering,,open,onsite,"Cincinnati, OH",USA,—,unknown,false,,2026-05-20,https://careers.medpace.com/jobs/12767?lang=en-us&icims=1,,,,fall,2026
medpace-inc-feasibility-informatics-intern-co-op-2026,"Medpace, Inc.",Feasibility Informatics Intern/Co-op,software-engineering,,open,onsite,"Cincinnati, OH",USA,—,unknown,false,,2026-02-03,https://careers.medpace.com/jobs/12566?lang=en-us&icims=1,,masters;phd,,fall,2026
meta-research-scientist-intern-3d-vision-world-simulation-2026,Meta,Research Scientist Intern - 3D Vision & World Simulation,research,,open,onsite,"Redmond, WA",USA,—,unknown,false,,2026-07-07,https://www.metacareers.com/jobs/2839011673109571,,phd,,fall,2026
meta-research-scientist-intern-advanced-materials-for-soft-roboti-2026,Meta,"Research Scientist Intern, Advanced Materials for Soft Robotics (PhD)",research,,open,onsite,"Redmond, WA",USA,—,no,false,,2025-12-10,https://www.metacareers.com/profile/job_details/25514049594874160,,masters,,fall,2026
meta-research-scientist-intern-ai-alignment-2026,Meta,Research Scientist Intern - AI Alignment,ai,,open,onsite,"Boston, MA +5",USA,—,unknown,false,,2026-03-05,https://www.metacareers.com/jobs/1782902493113620,,phd,,fall,2026
meta-research-scientist-intern-ai-ml-core-ads-growth-2026,Meta,Research Scientist Intern - AI/ML - Core Ads Growth,machine-learning,,open,onsite,London,UK,—,unknown,false,,2026-03-05,https://www.metacareers.com/jobs/771948392580541,,phd,,fall,2026
meta-research-scientist-intern-applied-vision-and-image-quality-p-2026,Meta,Research Scientist Intern - Applied Vision and Image Quality - PhD,research,,open,onsite,"Redmond, WA",USA,—,unknown,false,,2026-03-05,https://www.metacareers.com/jobs/1422892385992613,,phd,,fall,2026
